canonical_smiles,molecule_chembl_id,pchembl_value,standard_units,standard_value,units,value,pIC50,Activity Class,Valid_SMILES,Molecular_Weight,LogP,TPSA,H_Bond_Donors,H_Bond_Acceptors,Rotatable_Bonds,Ring_Count,Lipinski_Violations,Drug_Likeness,Predicted_pIC50,Absorption_Score,Permeability_Score,DrugLikeness_Score,ADMET_Proxy_Score,ADMET_Profile,Activity_Score,Target_Confidence,Lead_Score,Lead_Score_Percent,Scaffold,Fraction_CSP3,Heavy_Atom_Count,Aromatic_Rings,NHOH_Count,NO_Count,BBB_Suitability,BBB_Profile,Solubility_Score,Developability_Score,Advanced_ADMET_Score,Advanced_ADMET_Profile,Final_Lead_Score,Final_Lead_Score_Percent,Rank
COc1cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)cc(C#N)c1F,CHEMBL3929159,8.66,nM,2.2,nM,2.2,8.657577319177793,Highly Active,True,446.5260000000003,4.488980000000003,92.99000000000001,1,6,3,5,0,Pass,8.643319,1.0,0.7,1.0,0.9099999999999999,Favourable,0.919912,0.897767398252352,0.9278443602271012,92.78443602271011,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,0.4230769230769231,33,2,2,6,0.65,Moderate Suitability,0.6000000000000001,1.0,0.79,Moderate,0.8824515833854675,88.24515833854674,45
COc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC(F)F)CC2)C3)c1,CHEMBL5758008,9.00,nM,1.0,nM,1.0,9.0,Highly Active,True,464.5160000000003,4.942680000000004,92.99,1,6,4,5,0,Pass,9.019166,1.0,0.44999999999999996,1.0,0.835,Favourable,0.98180234,0.897767398252352,0.9362895420737198,93.62895420737199,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,0.4230769230769231,34,2,2,6,0.4,Low Suitability,0.6000000000000001,1.0,0.6900000000000001,Moderate,0.8814913191795349,88.1491319179535,46
Cc1nc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4nc(C#N)cc4C(N)=N3)c2)co1,CHEMBL5093195,8.32,nM,4.8,nM,4.8,8.318758762624412,Highly Active,True,393.3820000000001,2.0769,135.12,2,7,3,4,0,Pass,8.317544,1.0,0.7,1.0,0.9099999999999999,Favourable,0.86626685,0.897767398252352,0.9010217932410172,90.10217932410171,O=C(Nc1cccc(C2Cn3nccc3C=N2)c1)c1cocn1,0.21052631578947367,29,3,3,9,0.65,Moderate Suitability,1.0,1.0,0.8700000000000001,Favourable,0.8809467775821685,88.09467775821686,47
Cn1ccc2cc(-c3nc4ccc(F)nc4o3)cnc21,CHEMBL2203385,7.98,nM,10.5,nM,10.5,7.978810700930062,Highly Active,True,268.25100000000003,2.9156000000000013,56.74,0,4,1,4,0,Pass,7.8046613,1.0,1.0,1.0,1.0,Favourable,0.7818109,0.897767398252352,0.8857938097662859,88.57938097662858,c1cnc2oc(-c3cnc4[nH]ccc4c3)nc2c1,0.07142857142857142,20,4,0,5,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.879995983839035,87.9995983839035,48
C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)COCC(N)=N1,CHEMBL3653341,7.77,nM,17.0,uM,0.017,7.769551078621726,Highly Active,True,389.25300000000016,2.699,89.6,2,5,3,3,0,Pass,7.794134,1.0,1.0,1.0,1.0,Favourable,0.78007734,0.897767398252352,0.8849270390219621,88.49270390219621,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,0.23529411764705882,24,2,3,6,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.8790425479412078,87.90425479412079,49
CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC(F)(F)CC2)C3)c1,CHEMBL3653695,8.14,nM,7.3,nM,7.3,8.136677139879545,Highly Active,True,418.4910000000002,4.856300000000004,63.629999999999995,1,4,1,5,0,Pass,8.081519,1.0,1.0,1.0,1.0,Favourable,0.8274008,0.897767398252352,0.9085887716956071,90.85887716956071,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,0.4,31,2,2,4,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8770704658031464,87.70704658031464,50
CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(F)cc(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,CHEMBL3916194,8.13,nM,7.4,nM,7.4,8.130768280269024,Highly Active,True,434.4900000000002,4.619480000000006,83.75999999999999,1,5,2,5,0,Pass,8.043526,1.0,1.0,1.0,1.0,Favourable,0.82114446,0.897767398252352,0.9054606007285051,90.54606007285051,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,0.4,32,2,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8736294598579407,87.36294598579407,51
CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,CHEMBL3943188,8.32,nM,4.8,nM,4.8,8.318758762624412,Highly Active,True,434.4900000000002,4.619480000000006,83.75999999999999,1,5,2,5,0,Pass,8.043526,1.0,1.0,1.0,1.0,Favourable,0.82114446,0.897767398252352,0.9054606007285051,90.54606007285051,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,0.4,32,2,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8736294598579407,87.36294598579407,52
CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCCF)cc1C21N=C(C)C(N)=N1,CHEMBL3945121,7.60,nM,25.0,nM,25.0,7.6020599913279625,Highly Active,True,373.4720000000001,3.5410000000000013,69.2,1,5,5,4,0,Pass,7.872471,1.0,1.0,1.0,1.0,Favourable,0.792977,0.897767398252352,0.8913768576331071,89.13768576331071,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,0.6190476190476191,27,1,2,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.8721373484134675,87.21373484134675,53
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cnc(C)c(Cl)c3)cc1C21N=C(C)C(N)=N1,CHEMBL3980368,7.92,nM,12.0,nM,12.0,7.920818753952375,Highly Active,True,422.9600000000002,4.826420000000004,72.86,1,5,2,5,0,Pass,8.026586,1.0,1.0,1.0,1.0,Favourable,0.81835496,0.897767398252352,0.904065852040761,90.4065852040761,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,0.4583333333333333,30,2,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8720952363014222,87.20952363014221,54
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cnc(C)c(Cl)c3)cc1[C@@]21N=C(C)C(N)=N1,CHEMBL3902314,8.23,nM,5.9,nM,5.9,8.229147988357855,Highly Active,True,422.9600000000002,4.826420000000004,72.86,1,5,2,5,0,Pass,8.026586,1.0,1.0,1.0,1.0,Favourable,0.81835496,0.897767398252352,0.904065852040761,90.4065852040761,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,0.4583333333333333,30,2,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8720952363014222,87.20952363014221,55
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccccc3)cc1[C@@]21N=C(C)C(N)=N1,CHEMBL3928162,7.89,nM,13.0,nM,13.0,7.886056647693163,Highly Active,True,373.50000000000017,4.469600000000003,59.97,1,4,2,5,0,Pass,7.860894,1.0,1.0,1.0,1.0,Favourable,0.7910707,0.897767398252352,0.8904237197585039,89.04237197585039,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,0.4166666666666667,28,2,2,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.8710889027118683,87.10889027118684,56
COc1cc(/C=c2\sc3nc(-c4cccc(Cl)c4)cn3c2=O)cc(OC)c1O,CHEMBL3286988,8.22,nM,6.0,nM,6.0,8.221848749616356,Highly Active,True,414.8700000000002,3.346900000000003,73.06,1,6,4,4,0,Pass,7.9734163,1.0,1.0,1.0,1.0,Favourable,0.80959964,0.897767398252352,0.8996881889052324,89.96881889052324,O=c1c(=Cc2ccccc2)sc2nc(-c3ccccc3)cn12,0.1,28,4,1,6,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8672798068523407,86.72798068523407,57
CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(Br)cc32)N=C1N,CHEMBL3653707,8.00,nM,10.0,nM,10.0,8.0,Highly Active,True,406.32400000000007,3.789900000000002,69.2,1,5,1,4,0,Pass,7.967956,1.0,1.0,1.0,1.0,Favourable,0.80870044,0.897767398252352,0.8992385910696916,89.92385910696916,C1=NC2(CC(C3CCOCC3)Oc3ccccc32)N=C1,0.5789473684210527,25,1,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8667852671146393,86.67852671146393,58
COC1CCC2(CC1)Oc1ccc(-c3cccc(Cl)c3)cc1C21N=C(C)C(N)=N1,CHEMBL3653697,8.28,nM,5.3,nM,5.3,8.275724130399212,Highly Active,True,409.9170000000002,4.711700000000005,69.2,1,5,2,5,0,Pass,7.965511,1.0,1.0,1.0,1.0,Favourable,0.8082979,0.897767398252352,0.8990373061842851,89.90373061842851,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1OC21CCCCC1,0.391304347826087,29,2,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8665638358592987,86.65638358592987,59
CC[C@@H](C)Oc1ccc2c(c1)C1(N=C(C)C(N)=N1)[C@]1(CC[C@H](OC)CC1)C2,CHEMBL3672702,7.80,nM,16.0,nM,16.0,7.795880017344075,Highly Active,True,369.50900000000024,3.9799000000000024,69.2,1,5,4,4,0,Pass,7.7993827,1.0,1.0,1.0,1.0,Favourable,0.7809416,0.897767398252352,0.8853591726965837,88.53591726965837,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,0.6363636363636364,27,1,2,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.8655178949832917,86.55178949832917,60
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,CHEMBL5084378,9.00,nM,1.0,nM,1.0,9.0,Highly Active,True,414.4040000000002,2.0471600000000003,145.77000000000004,2,7,3,4,0,Pass,8.751968,0.65,0.7,1.0,0.77,Moderate,0.93780315,0.897767398252352,0.8947899445242814,89.47899445242814,O=C(Nc1cccc(C2Cn3nccc3C=N2)c1)c1ccccn1,0.14285714285714285,31,3,3,9,0.65,Moderate Suitability,0.8,0.8,0.7125,Moderate,0.8651667141914368,86.51667141914368,61
CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1CCC21CC1,CHEMBL3672729,7.80,nM,16.0,nM,16.0,7.795880017344075,Highly Active,True,374.8750000000002,4.589580000000003,74.53,1,4,1,5,0,Pass,7.7917194,1.0,1.0,1.0,1.0,Favourable,0.7796798,0.897767398252352,0.8847282575316362,88.47282575316362,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CCC21CC1,0.3181818181818182,27,2,2,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.8648238883018494,86.48238883018495,62
CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OCC)CC2)C3)c1,CHEMBL3987125,7.66,nM,22.0,nM,22.0,7.657577319177793,Highly Active,True,426.5640000000003,4.626100000000004,72.86,1,5,3,5,0,Pass,7.9206505,1.0,1.0,1.0,1.0,Favourable,0.8009107,0.897767398252352,0.8953437255568437,89.53437255568437,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,0.4444444444444444,32,2,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8625009150505066,86.25009150505066,63
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(F)c3F)cc1[C@@]21N=C(C)C(N)=N1,CHEMBL3897786,7.70,nM,19.8,nM,19.8,7.703334809738469,Highly Active,True,409.4800000000002,4.747800000000004,59.97,1,4,2,5,0,Pass,7.9196124,1.0,1.0,1.0,1.0,Favourable,0.80073977,0.897767398252352,0.8952582524962358,89.52582524962358,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,0.4166666666666667,30,2,2,4,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8624068887233735,86.24068887233734,64
CO[C@H]1CC[C@]2(CCc3ccc(-c4cncc(Cl)c4)cc3C23N=C(C)C(N)=N3)CC1,CHEMBL3672726,7.72,nM,19.0,nM,19.0,7.721246399047171,Highly Active,True,422.9600000000003,4.908100000000005,72.86,1,5,2,5,0,Pass,7.917796,1.0,1.0,1.0,1.0,Favourable,0.80044067,0.897767398252352,0.8951087044424944,89.51087044424943,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CCC21CCCCC1,0.4583333333333333,30,2,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8622423799037934,86.22423799037934,65
CO[C@H]1CC[C@@]2(CCc3ccc(-c4cncc(Cl)c4)cc3C23N=C(C)C(N)=N3)CC1,CHEMBL3672725,8.60,nM,2.5,nM,2.5,8.602059991327963,Highly Active,True,422.9600000000003,4.908100000000005,72.86,1,5,2,5,0,Pass,7.917796,1.0,1.0,1.0,1.0,Favourable,0.80044067,0.897767398252352,0.8951087044424944,89.51087044424943,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CCC21CCCCC1,0.4583333333333333,30,2,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8622423799037934,86.22423799037934,66
C[C@@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,CHEMBL5082406,8.92,nM,1.2,nM,1.2,8.920818753952375,Highly Active,True,438.3980000000002,1.8762800000000002,144.10000000000002,2,8,5,4,0,Pass,8.717537,0.65,0.7,1.0,0.77,Moderate,0.9321333,0.897767398252352,0.8919550284094743,89.19550284094743,O=C(Nc1cccc(C2Cn3nccc3C=N2)c1)c1cnccn1,0.2,32,3,3,10,0.65,Moderate Suitability,0.8,0.8,0.7125,Moderate,0.8620483183860779,86.20483183860779,67
CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1CC21CC1,CHEMBL3653730,7.00,nM,101.0,nM,101.0,6.995678626217357,Moderately Active,True,360.8480000000002,4.199480000000003,74.53,1,4,1,5,0,Pass,7.7584677,1.0,1.0,1.0,1.0,Favourable,0.77420425,0.897767398252352,0.881990496987813,88.1990496987813,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CC1,0.2857142857142857,26,2,2,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.8618123636245728,86.18123636245728,68
CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CCC21CC1,CHEMBL3672720,7.96,nM,11.0,nM,11.0,7.958607314841775,Highly Active,True,350.85300000000024,4.112900000000002,63.629999999999995,1,4,1,5,0,Pass,7.757476,1.0,1.0,1.0,1.0,Favourable,0.77404094,0.897767398252352,0.8819088386244707,88.19088386244707,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CCC21CC1,0.35,25,2,2,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.8617225394248963,86.17225394248963,69
C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)CCSC(N)=N1,CHEMBL5093426,8.40,nM,4.0,uM,0.004,8.397940008672037,Highly Active,True,405.32100000000014,3.763200000000002,80.37,2,5,3,3,0,Pass,7.9101143,1.0,1.0,1.0,1.0,Favourable,0.79917574,0.897767398252352,0.8944762395567827,89.44762395567827,O=C(Nc1cccc(C2CCSC=N2)c1)c1ccccn1,0.23529411764705882,24,2,3,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.861546674489975,86.1546674489975,70
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)ccc3F)cc1[C@@]21N=C(C)C(N)=N1,CHEMBL3903281,8.41,nM,3.9,nM,3.9,8.4089353929735,Highly Active,True,409.4800000000002,4.747800000000004,59.97,1,4,2,5,0,Pass,7.901668,1.0,1.0,1.0,1.0,Favourable,0.7977849,0.897767398252352,0.8937808321661882,89.37808321661882,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,0.4166666666666667,30,2,2,4,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8607817084789277,86.07817084789276,71
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C(F)F)c3)cc1C21N=C(C)C(N)=N1,CHEMBL3952823,7.57,nM,27.0,nM,27.0,7.568636235841012,Highly Active,True,424.4950000000002,4.8022000000000045,72.86,1,5,3,5,0,Pass,7.8919578,1.0,1.0,1.0,1.0,Favourable,0.79618585,0.897767398252352,0.8929812954611711,89.29812954611711,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,0.4583333333333333,31,2,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8599022419452668,85.99022419452668,72
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,CHEMBL5075933,8.44,nM,3.6,nM,3.6,8.443697499232712,Highly Active,True,423.8390000000002,2.82888,121.98,2,6,3,4,0,Pass,8.2161665,1.0,0.7,1.0,0.9099999999999999,Favourable,0.849573,0.897767398252352,0.892674877995961,89.2674877995961,O=C(Nc1cccc(C2Cn3ccnc3C=N2)c1)c1ccccn1,0.15,30,3,3,8,0.65,Moderate Suitability,0.8,1.0,0.8300000000000001,Favourable,0.8577651588916778,85.77651588916778,73
Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,CHEMBL3261067,7.01,nM,98.0,uM,0.098,7.008773924307505,Highly Active,True,449.4080000000002,3.5767000000000015,113.39,2,6,3,3,0,Pass,8.36158,1.0,0.7,1.0,0.9099999999999999,Favourable,0.8735181,0.897767398252352,0.9046474245734146,90.46474245734146,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,0.3333333333333333,32,2,3,7,0.65,Moderate Suitability,0.6000000000000001,1.0,0.79,Moderate,0.8569349839687347,85.69349839687347,74
CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC3)CC[C@H](OC)CC2)c1,CHEMBL3672727,7.09,nM,81.0,nM,81.0,7.0915149811213505,Highly Active,True,426.5640000000003,4.626100000000004,72.86,1,5,2,5,0,Pass,7.836313,1.0,1.0,1.0,1.0,Favourable,0.78702295,0.897767398252352,0.8883998440451555,88.83998440451555,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CCC21CCCCC1,0.4444444444444444,32,2,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8548626394271851,85.48626394271851,75
CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC3)CC[C@@H](OC)CC2)c1,CHEMBL3672728,8.62,nM,2.4,nM,2.4,8.619788758288394,Highly Active,True,426.5640000000003,4.626100000000004,72.86,1,5,2,5,0,Pass,7.836313,1.0,1.0,1.0,1.0,Favourable,0.78702295,0.897767398252352,0.8883998440451555,88.83998440451555,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CCC21CCCCC1,0.4444444444444444,32,2,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8548626394271851,85.48626394271851,76
CN(C)c1ccc(-c2nc3ccc(F)nc3o2)cc1,CHEMBL2203379,8.40,nM,4.0,nM,4.0,8.397940008672037,Highly Active,True,257.268,3.0949000000000018,42.160000000000004,0,4,2,3,0,Pass,7.68023,1.0,1.0,1.0,1.0,Favourable,0.76132095,0.897767398252352,0.8755488442130022,87.55488442130022,c1ccc(-c2nc3cccnc3o2)cc1,0.14285714285714285,19,3,0,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.854726533651352,85.4726533651352,77
CNc1ccc(-c2cc3cc(C(N)=O)ccc3o2)nc1F,CHEMBL2048314,7.50,nM,32.0,nM,32.0,7.494850021680094,Highly Active,True,285.27799999999996,2.7745000000000006,81.14999999999999,2,4,3,3,0,Pass,7.5144234,1.0,1.0,1.0,1.0,Favourable,0.7340176,0.897767398252352,0.861897175187581,86.1897175187581,c1ccc(-c2cc3ccccc3o2)nc1,0.06666666666666667,21,3,3,5,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.8537096798419952,85.37096798419952,78
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4nc(C#N)cc4C(N)=N3)c2)cn1,CHEMBL5074068,8.89,nM,1.3,nM,1.3,8.886056647693163,Highly Active,True,420.40800000000013,1.5790799999999998,144.09999999999997,2,8,4,4,0,Pass,8.622266,0.65,0.7,1.0,0.77,Moderate,0.91644514,0.897767398252352,0.8841109379477433,88.41109379477433,O=C(Nc1cccc(C2Cn3nccc3C=N2)c1)c1cnccn1,0.2,31,3,3,10,0.65,Moderate Suitability,0.8,0.8,0.7125,Moderate,0.8534198307991028,85.34198307991028,79
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,CHEMBL3972170,8.28,nM,5.2,nM,5.2,8.2839966563652,Highly Active,True,423.5200000000002,4.212960000000003,107.54999999999998,1,6,2,5,0,Pass,8.319367,1.0,0.7,1.0,0.9099999999999999,Favourable,0.866567,0.897767398252352,0.9011718777365616,90.11718777365616,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,0.38461538461538464,32,2,2,6,0.65,Moderate Suitability,0.6000000000000001,1.0,0.79,Moderate,0.8531118824481964,85.31118824481963,80
C[C@@]1(c2cc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,CHEMBL5093303,9.00,nM,1.0,nM,1.0,9.0,Highly Active,True,455.4000000000002,2.7768800000000002,131.20999999999998,2,7,5,4,0,Pass,8.529138,1.0,0.44999999999999996,1.0,0.835,Favourable,0.9011097,0.897767398252352,0.8959432176299027,89.59432176299028,O=C(Nc1cccc(C2Cn3nccc3C=N2)c1)c1ccccn1,0.19047619047619047,33,3,3,9,0.4,Low Suitability,0.8,1.0,0.7300000000000001,Moderate,0.8511103563308716,85.11103563308716,81
CN(C)c1ccc(-c2nc3ccc(F)nc3o2)cn1,CHEMBL2203381,7.38,nM,41.8,nM,41.8,7.3788237182249645,Highly Active,True,258.256,2.4899000000000004,55.050000000000004,0,5,2,3,0,Pass,7.481603,1.0,1.0,1.0,1.0,Favourable,0.72861314,0.897767398252352,0.8591949390120439,85.91949390120439,c1cncc(-c2nc3cccnc3o2)c1,0.15384615384615385,19,3,0,5,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.8507372260093689,85.07372260093689,82
CNc1ccc(-c2nc3ccc(OC)cc3s2)c(F)n1,CHEMBL2048305,7.85,nM,14.0,nM,14.0,7.853871964321762,Highly Active,True,289.33500000000004,3.5477000000000016,47.040000000000006,1,5,3,3,0,Pass,7.633824,1.0,1.0,1.0,1.0,Favourable,0.7536793,0.897767398252352,0.8717280076689653,87.17280076689653,c1cncc(-c2nc3ccccc3s2)c1,0.14285714285714285,20,3,1,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.8505236015319825,85.05236015319825,83
CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCC(F)(F)F)cc1C21N=C(C)C(N)=N1,CHEMBL3959097,7.25,nM,56.0,nM,56.0,7.251811972993799,Highly Active,True,409.4520000000001,4.133800000000003,69.2,1,5,4,4,0,Pass,7.7835884,1.0,1.0,1.0,1.0,Favourable,0.7783408,0.897767398252352,0.884058778161519,88.4058778161519,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,0.6190476190476191,29,1,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8500874729156495,85.00874729156494,84
CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCC(F)(F)F)cc1[C@@]21N=C(C)C(N)=N1,CHEMBL3898248,9.15,nM,0.7,nM,0.7,9.154901959985743,Highly Active,True,409.4520000000001,4.133800000000003,69.2,1,5,4,4,0,Pass,7.7835884,1.0,1.0,1.0,1.0,Favourable,0.7783408,0.897767398252352,0.884058778161519,88.4058778161519,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,0.6190476190476191,29,1,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8500874729156495,85.00874729156494,85
COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(OC)c1O,CHEMBL3286982,8.15,nM,7.0,nM,7.0,8.154901959985743,Highly Active,True,414.8700000000002,3.346900000000003,73.06,1,6,4,4,0,Pass,7.782628,1.0,1.0,1.0,1.0,Favourable,0.7781826,0.897767398252352,0.8839796827979021,88.3979682797902,O=c1c(=Cc2ccccc2)sc2nc(-c3ccccc3)cn12,0.1,28,4,1,6,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8500004501342774,85.00004501342774,86
C[C@@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,CHEMBL5088449,7.90,nM,12.6,nM,12.6,7.899629454882437,Highly Active,True,407.3840000000002,2.31458,121.98,2,6,3,4,0,Pass,8.127274,1.0,0.7,1.0,0.9099999999999999,Favourable,0.8349352,0.897767398252352,0.885355964059346,88.5355964059346,O=C(Nc1cccc(C2Cn3ccnc3C=N2)c1)c1ccccn1,0.15,30,3,3,8,0.65,Moderate Suitability,0.8,1.0,0.8300000000000001,Favourable,0.8497143595218658,84.97143595218658,87
CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1CCC21CC1,CHEMBL3672718,7.64,nM,23.0,nM,23.0,7.638272163982407,Highly Active,True,358.4200000000002,4.075280000000003,74.53,1,4,1,5,0,Pass,7.62183,1.0,1.0,1.0,1.0,Favourable,0.7517042,0.897767398252352,0.8707404779143266,87.07404779143266,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CCC21CC1,0.3181818181818182,27,2,2,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.8494373366832734,84.94373366832734,88
CC#Cc1cncc(-c2cc3c(cc2C)C[C@]2(CC[C@@H](OC)CC2)C32N=C(C)C(N)=N2)c1,CHEMBL3913223,7.77,nM,17.0,nM,17.0,7.769551078621726,Highly Active,True,426.5640000000002,4.544420000000003,72.86,1,5,2,5,0,Pass,7.774113,1.0,1.0,1.0,1.0,Favourable,0.7767805,0.897767398252352,0.8832786129660539,88.32786129660539,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,0.4444444444444444,32,2,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.8492292852401734,84.92292852401734,89
